model,lookback,params,best_epoch,best_val_loss,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
mlp,6,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",68,0.04987550154328346,0.24416411766852425,0.21482934557877287,67.70616455759644,0.21482934557877287,0.21482934557877287,43480.58523340999,36734.23542326426,14.260352493763262,36734.23542326426,36734.23542326426,43480.58523340999,36734.23542326426
mlp,6,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",197,0.048125460743904114,0.2538147515699452,0.22664376848421797,72.01668432879306,0.22664376848421797,0.22664376848421797,45782.51295108055,38457.46419555816,14.908688742180628,38457.46419555816,38457.46419555816,45782.51295108055,38457.46419555816
mlp,6,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",72,0.06086505949497223,0.26152385775697334,0.23398868308447107,75.08159903862554,0.23398868308447107,0.23398868308447107,47593.21584835747,40128.25956064381,15.569676794242762,40128.25956064381,40128.25956064381,47593.21584835747,40128.25956064381
mlp,6,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",148,0.051137909293174744,0.26798635561273715,0.24073511613887852,76.97512132084499,0.24073511613887852,0.24073511613887852,48732.430895880054,40809.652723552615,15.80952727091578,40809.652723552615,40809.652723552615,48732.430895880054,40809.652723552615
mlp,6,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",40,0.06656624376773834,0.2679130428796273,0.24039372681063717,77.10330231239098,0.24039372681063717,0.24039372681063717,48754.09435119206,40916.29717071397,15.85888000547657,40916.29717071397,40916.29717071397,48754.09435119206,40916.29717071397
mlp,6,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",200,0.05980245769023895,0.27809195662084557,0.253665788754645,82.84526065126045,0.253665788754645,0.253665788754645,51834.32686649458,43584.24194347444,16.898271321384424,43584.24194347444,43584.24194347444,51834.32686649458,43584.24194347444
mlp,6,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",113,0.0803147405385971,0.3171933134451438,0.2961198638228804,100.61669517856153,0.2961198638228804,0.2961198638228804,62328.23168159578,52948.68512643912,20.57397780102042,52948.68512643912,52948.68512643912,62328.23168159578,52948.68512643912
mlp,12,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",1,0.1801093965768814,0.39538016592914366,0.37979971403611007,136.27395816853817,0.37979971403611007,0.37979971403611007,81193.85973657313,68069.80635801725,26.37132066034925,68069.80635801725,68069.80635801725,81193.85973657313,68069.80635801725
mlp,12,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",1,0.1805507093667984,0.39546404037362076,0.3799716681587925,136.43422173441573,0.3799716681587925,0.3799716681587925,81195.20529106485,68066.3360880658,26.369623771361912,68066.3360880658,68066.3360880658,81195.20529106485,68066.3360880658
mlp,12,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",1,0.18062980473041534,0.3954652405270878,0.37997867884469333,136.43758408079904,0.37997867884469333,0.37997867884469333,81199.11889703022,68070.7447146258,26.37142707522469,68070.7447146258,68070.7447146258,81199.11889703022,68070.7447146258
mlp,12,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",1,0.1802055686712265,0.39540046839849013,0.37982219367953446,136.28534726656767,0.37982219367953446,0.37982219367953446,81201.48562402614,68077.28009057227,26.374306113192624,68077.28009057227,68077.28009057227,81201.48562402614,68077.28009057227
