model,lookback,feature_selection,selected_features,n_selected_features,params,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
random_forest,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 400, 'max_depth': 4, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.47891022741590206,0.4633120039520696,3.8059452493312564,-0.4633120039520696,0.4633120039520696,74473.73005510462,70974.28712972147,36.61163277862832,-70974.28712972147,70974.28712972147,74473.73005510462,70974.28712972147
random_forest,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 400, 'max_depth': 4, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.4792579053020912,0.4636937865225927,3.8090968253226194,-0.4636937865225927,0.4636937865225927,74513.84378059664,71019.37460509743,36.63654353900005,-71019.37460509743,71019.37460509743,74513.84378059664,71019.37460509743
random_forest,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 200, 'max_depth': 4, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.4824036018484254,0.46694434672822166,3.835869126568814,-0.46694434672822166,0.46694434672822166,74879.13097413501,71402.5413397987,36.84217761949862,-71402.5413397987,71402.5413397987,74879.13097413501,71402.5413397987
random_forest,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'n_estimators': 400, 'max_depth': 4, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.4830222056893871,0.46758340331341114,3.8411325317450764,-0.46758340331341114,0.46758340331341114,74950.8274298863,71477.72510904775,36.88252649078046,-71477.72510904775,71477.72510904775,74950.8274298863,71477.72510904775
random_forest,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 200, 'max_depth': 4, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.48308453717820715,0.46764779260228967,3.8416628555446155,-0.46764779260228967,0.46764779260228967,74958.04917278717,71485.29772009052,36.88659048373112,-71485.29772009052,71485.29772009052,74958.04917278717,71485.29772009052
random_forest,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'n_estimators': 200, 'max_depth': 4, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.4843487895993906,0.46895366279783585,3.852418278626165,-0.46895366279783585,0.46895366279783585,75104.4269276809,71638.77161478528,36.96895531438556,-71638.77161478528,71638.77161478528,75104.4269276809,71638.77161478528
random_forest,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'n_estimators': 400, 'max_depth': 4, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.48438217076099843,0.46898813973942727,3.8527022380079154,-0.46898813973942727,0.46898813973942727,75108.28931528256,71642.82084206476,36.97112841307327,-71642.82084206476,71642.82084206476,75108.28931528256,71642.82084206476
random_forest,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'n_estimators': 200, 'max_depth': 4, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.4855413765965997,0.4701852999110378,3.8625623023435347,-0.4701852999110378,0.4701852999110378,75242.3345538577,71783.33764499008,37.04653956166025,-71783.33764499008,71783.33764499008,75242.3345538577,71783.33764499008
xgboost,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.2832330709543739,0.2560171094816847,2.0986277960397297,-0.2560171094816847,0.2560171094816847,49235.535271859066,43767.30044047129,22.01117368039009,-43767.30044047129,43767.30044047129,49235.535271859066,43767.30044047129
xgboost,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.28324082929702804,0.25602569255053237,2.0986984880098114,-0.25602569255053237,0.25602569255053237,49236.64404118984,43768.547734404376,22.011843065589307,-43768.547734404376,43768.547734404376,49236.64404118984,43768.547734404376
xgboost,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.2832537599738515,0.25603999766527846,2.0988163079599484,-0.25603999766527846,0.25603999766527846,49238.491983656044,43770.62653383615,22.012958694820593,-43770.62653383615,43770.62653383615,49238.491983656044,43770.62653383615
xgboost,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.2832546220236719,0.25604095133959487,2.098824162623291,-0.25604095133959487,0.25604095133959487,49238.615179535154,43770.7651194076,22.013033069535254,-43770.7651194076,43770.7651194076,49238.615179535154,43770.7651194076
xgboost,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.28326065638886005,0.2560476270598097,2.098879145266688,-0.2560476270598097,0.2560476270598097,49239.47754969008,43771.735214707136,22.013553690551767,-43771.735214707136,43771.735214707136,49239.47754969008,43771.735214707136
xgboost,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.2832641046104596,0.25605144175707534,2.098910563920058,-0.25605144175707534,0.25605144175707534,49239.97033185098,43772.28955197071,22.013851186715076,-43772.28955197071,43772.28955197071,49239.97033185098,43772.28955197071
xgboost,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.2843680162520251,0.25727214488207534,2.1089645329983964,-0.25727214488207534,0.25727214488207534,49397.631049653384,43949.568913217794,22.108991696419924,-43949.568913217794,43949.568913217794,49397.631049653384,43949.568913217794
xgboost,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.2847761873422009,0.2577232328337355,2.112679788759376,-0.2577232328337355,0.2577232328337355,49455.87651465906,44015.02443681254,22.144119710386097,-44015.02443681254,44015.02443681254,49455.87651465906,44015.02443681254
xgboost,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.2848650874286561,0.25782146128832534,2.1134888190836487,-0.25782146128832534,0.25782146128832534,49468.55889450104,44029.27405078034,22.1517670503046,-44029.27405078034,44029.27405078034,49468.55889450104,44029.27405078034
xgboost,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.2849427721309944,0.2579072919768019,2.1141957387844688,-0.2579072919768019,0.2579072919768019,49479.64026408037,44041.724023961695,22.15844857705398,-44041.724023961695,44041.724023961695,49479.64026408037,44041.724023961695
xgboost,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 2, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.2851041986176198,0.25808562907396987,2.1156645608295075,-0.25808562907396987,0.25808562907396987,49502.66392630796,44067.58888504103,22.172329471305986,-44067.58888504103,44067.58888504103,49502.66392630796,44067.58888504103
xgboost,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 600, 'learning_rate': 0.03, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.2851801709944738,0.2581695524138136,2.1163557712036436,-0.2581695524138136,0.2581695524138136,49513.49814075231,44079.75898838697,22.17886080031884,-44079.75898838697,44079.75898838697,49513.49814075231,44079.75898838697
xgboost,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 600, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.28527168909280115,0.2582706418913527,2.1171883655179435,-0.2582706418913527,0.2582706418913527,49526.54806107872,44094.41707502594,22.186727355254057,-44094.41707502594,44094.41707502594,49526.54806107872,44094.41707502594
xgboost,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 600, 'learning_rate': 0.03, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': 1}",0.28527945979500563,0.25827922496020034,2.1172590574880252,-0.25827922496020034,0.25827922496020034,49527.65605385829,44095.66156130652,22.187395233670486,-44095.66156130652,44095.66156130652,49527.65605385829,44095.66156130652
