model,lookback,feature_selection,selected_features,n_selected_features,params,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'random_state': 42}",0.013717155654176912,0.010794994096169963,64.41016703875523,-0.007412988192336006,0.007412988192336006,12531.974052628966,10067.351504351966,3.889528539995894,-10067.351504351966,10067.351504351966,12531.974052628966,10067.351504351966
gradient_boosting,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 2, 'random_state': 42}",0.020019382004738275,0.016990556579072547,119.73682278276472,-0.004502232306250121,0.004502232306250121,12576.159797201584,11415.993983580689,4.578080556519077,-11415.993983580689,11415.993983580689,12576.159797201584,11415.993983580689
gradient_boosting,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 2, 'random_state': 42}",0.020329707390080175,0.01715015342844604,120.84647385305021,-0.0047233194892822745,0.0047233194892822745,12772.997385459552,11678.159233909197,4.691395029573787,-11678.159233909197,11678.159233909197,12772.997385459552,11678.159233909197
gradient_boosting,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'random_state': 42}",0.015299119113145127,0.012932337980111426,88.02087871398601,-0.007289476223891432,0.007289476223891432,13315.089214877924,11314.467521933899,4.432087720895389,-11314.467521933899,11314.467521933899,13315.089214877924,11314.467521933899
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'learning_rate': 0.03, 'max_depth': 3, 'random_state': 42}",0.018146936771816894,0.013937076386904695,93.6071410407246,-0.007819151602223328,0.007819151602223328,13657.921282195595,12124.575956020532,4.803187315340024,-12124.575956020532,12124.575956020532,13657.921282195595,12124.575956020532
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",0.01792863376785832,0.015355445475539466,118.3299949416097,-0.007749571614304916,0.007749571614304916,14055.838384348466,12881.55832017208,5.128054923402762,-12881.55832017208,12881.55832017208,14055.838384348466,12881.55832017208
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",0.02033534831940135,0.016968491753851508,122.50123699659319,-0.008790287797886168,0.008790287797886168,14201.500130701306,12552.673382606865,4.9792493197268755,-12552.673382606865,12552.673382606865,14201.500130701306,12552.673382606865
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 2, 'random_state': 42}",0.014701549938970245,0.011804289222683636,76.78068649675645,-0.007908105740548467,0.007908105740548467,14323.814281033212,12566.164702647793,4.93617779294128,-12566.164702647793,12566.164702647793,14323.814281033212,12566.164702647793
gradient_boosting,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 2, 'random_state': 42}",0.017529919324782227,0.014722228347681977,100.58669709269977,-0.009227214485044872,0.009227214485044872,14614.21817082312,12077.041648551865,4.722182567925837,-12077.041648551865,12077.041648551865,14614.21817082312,12077.041648551865
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'learning_rate': 0.03, 'max_depth': 2, 'random_state': 42}",0.01622403454593102,0.012980266063428525,79.97700523067527,-0.008222699787571909,0.008222699787571909,14908.02019794573,13149.983815163752,5.17551191466163,-13149.983815163752,13149.983815163752,14908.02019794573,13149.983815163752
